1252706855035506688, hector_cooreman, Tue Apr 21 21:12:43 +0000 2020, -103.233130, 25.244223, @danish_lugo Ambos 😁 
1252706856209805312, 96B6F5X, Tue Apr 21 21:12:43 +0000 2020, -117.104989, 32.810012, @irisquevedo6 KOmo la ve oigA? 
1252706855459196928, BillGallo2, Tue Apr 21 21:12:43 +0000 2020, -96.690937, 32.964484, Congrats Dre! He is our latest @LakeHighlandsHS Wildcat grad extraordinaire! His next step is to attend junior coll… https://t.co/XnBQSgozI1 
1252706856302084096, BajaChasr, Tue Apr 21 21:12:43 +0000 2020, -117.397616, 33.935822, @Thirty9Trails @ZachtheKingsfan @jlock4820 @MandoHellion The more I think about the ST the more I find I don’t like… https://t.co/kXTEjri6VD 
1252706856457211904, chefcatts, Tue Apr 21 21:12:43 +0000 2020, -120.862479, 37.499596, @6LBSofCarnitas Its by montara beach,half moon bay so beautiful....i miss going to beach for runs,and chillen... 
1252706856667164673, ManOfTheYear_34, Tue Apr 21 21:12:43 +0000 2020, -85.604962, 42.912768, @AB84 coming next watch ! 💯 
1252706856486780928, EFisher828, Tue Apr 21 21:12:43 +0000 2020, -80.926628, 33.631140, @sean_barcellona Ahh that was a great day, beautiful pics man! I was up on Craggy that afternoon, I think we might… https://t.co/P0tmulseDm 
1252706857338241024, JPavelec, Tue Apr 21 21:12:43 +0000 2020, -87.632496, 41.883222, Now even my #chocolate is mocking me #booktheflight #stayhome @ Chicago, Illinois https://t.co/193QSO4PfS 
1252706857132724229, BenDuBose, Tue Apr 21 21:12:43 +0000 2020, -95.446486, 29.838495, That mask. 🔥 🔥 🔥 https://t.co/7m5ajlds5T 
1252706857707352070, JackieCreech4, Tue Apr 21 21:12:43 +0000 2020, -79.420865, 38.003376, No 
1252706858256793604, matchtaylor, Tue Apr 21 21:12:43 +0000 2020, -80.846785, 35.209059, I just don’t see it. 
1252706858206482437, TjThermezi, Tue Apr 21 21:12:43 +0000 2020, -83.804475, 27.698682, Love hearing this 
1252706858269368320, JamieP01329606, Tue Apr 21 21:12:43 +0000 2020, -73.972455, 40.848333, Actually I think she is listening to Michele Obama with the rest of the kids. 
1252706858411982850, keswick1, Tue Apr 21 21:12:43 +0000 2020, -79.857363, 36.090397, America’s ruling class has depended on protest and racial violence to “ keep people in their place” since the 1800’… https://t.co/qAs1uDmtYF 
1252706857669595138, TheGayGaston, Tue Apr 21 21:12:43 +0000 2020, -73.968542, 40.780709, How many naked selfies is too many naked selfies? Check out https://t.co/irpnP98G2h for the answer #Naked #NakedMen https://t.co/PoLqa1O80p 
1252706858755854336, Young_____Simba, Tue Apr 21 21:12:43 +0000 2020, -90.645531, 33.445233, Edelman cool though but he shouldn’t feel a way at all 
1252706858697097216, jefstark, Tue Apr 21 21:12:43 +0000 2020, -86.027200, 42.826100, Happy hour doesn't require a mask like work. Cheers! - Drinking a Voodoo Ranger Starship IPA by @newbelgium at… https://t.co/qxnpF6DWa9 
1252706858940469249, KaylaaXO16, Tue Apr 21 21:12:43 +0000 2020, -100.076888, 31.168893, 😂😂😂😂😅 I have a bad feeling I’m getting set up or some shit.🤣 idk like it. 🤣🤣🤣🤣🤣 
1252706859154378753, JayyJoness_, Tue Apr 21 21:12:44 +0000 2020, -76.295896, 36.763216, @haha_jordy https://t.co/Vkith4I8H6 
1252706859611385856, redxngels, Tue Apr 21 21:12:44 +0000 2020, -109.103726, 25.921947, Uy pues perdón señorita perfecta. 
1252706859506716681, Ace11076, Tue Apr 21 21:12:44 +0000 2020, -74.891760, 40.027676, @Budman922 
1252706859741597696, DenisDvezine, Tue Apr 21 21:12:44 +0000 2020, -71.341059, 46.855857, Demi Lovato utilise un compte Instagram secret pour insulter Selena Gomez https://t.co/8ETGEr25BN 
1252708173158350848, YoungPappi96, Tue Apr 21 21:17:57 +0000 2020, -111.671789, 40.248646, @Angel_barca96 Let's go shooting somtime,  don't you have some guns too ? 
1252708173351247872, tmj_GAS_NURSING, Tue Apr 21 21:17:57 +0000 2020, -81.783167, 32.448788, If you're looking for work in Statesboro, GA, check out this job: https://t.co/RJ9m7E0yfw #rn #rnjobs 
1252708173372366849, jbeckwithjr, Tue Apr 21 21:17:57 +0000 2020, -86.791549, 36.200008, @annedemonium No, just Pats and Brady 
1252708173221203968, stupidsexybruin, Tue Apr 21 21:17:57 +0000 2020, -123.123581, 49.257639, He need (((ˢᵖᵃᶜᵉ)) https://t.co/GItPphAUSz 
1252708173682741257, LyricisticSeph, Tue Apr 21 21:17:57 +0000 2020, -96.863795, 32.604153, I hope y’all know this virus is a hoax. Hospitals are being told to put COVID-19 positive on any and all death cert… https://t.co/MajzCny0fA 
1252708174525800448, anderwol1, Tue Apr 21 21:17:57 +0000 2020, -74.184848, 40.734494, @ByVaaal Sabes si se puede pagar el onlyfans por PayPal) ? O pagarte ATI directamente? 
1252708174551035905, ft_mika_, Tue Apr 21 21:17:57 +0000 2020, -73.831187, 40.670879, @JazzUNGang Omggggeeee!!! 
1252708174546849800, intheknow_4U, Tue Apr 21 21:17:57 +0000 2020, -97.103139, 33.030083, @annkozma723 @Flipgrid I’m wanting my students to do a Show &amp; Tell for a program game that they just wrote.  I want… https://t.co/ZYJ3kmK9gb 
1252708174790098945, MarkTreyger718, Tue Apr 21 21:17:57 +0000 2020, -73.948775, 40.655138, @UrsulinaR @MichaelElsenRoo @madinatoure @NYCSchools Additionally, did DOE # account for kids in need in non-public schools? 
1252708174974586880, erikavd96, Tue Apr 21 21:17:57 +0000 2020, -80.428182, 25.610864, 😂 
1252708175276658690, MicheleErnatt, Tue Apr 21 21:17:57 +0000 2020, -83.157747, 42.507218, @anthonyshock Best part of his day 🥰 
1252708175146434560, DanJackson415, Tue Apr 21 21:17:57 +0000 2020, -122.228685, 37.791994, @baznet lol now what https://t.co/gohEyxHbkP 
