id, username, created_at, lng, lat, text
1251670645504643072, hildymac, Sun Apr 19 00:35:11 +0000 2020, -84.612392, 34.011077, @jennybloozer @miloramone You know, I never thought of it that way, but holy crap you are right. 
1251670645655638022, NoyesNananoyz2, Sun Apr 19 00:35:11 +0000 2020, -83.804475, 27.698682, @scalzi Gorgeous! If I had cheekbones like hers, I’d rule the world. 
1251670646444249094, awraynor, Sun Apr 19 00:35:11 +0000 2020, -81.940298, 34.949965, @PcDocsWorld No problem at all. The tech jealousy continues. 
1251670646528098305, ALEJANDROVIVASC, Sun Apr 19 00:35:11 +0000 2020, -83.804475, 27.698682, Señor don twitazo 💪🏼💪🏼💪🏼 
1251670646863601665, FernandoLeft, Sun Apr 19 00:35:11 +0000 2020, -75.800141, 45.248791, @Petey__D @GoZwift I just keep mine shaved, can't stand the reforestation itchiness. 
1251670647031451649, ChristineChewn8, Sun Apr 19 00:35:11 +0000 2020, -77.604684, 41.117936, @Lonesome_Noise And to think ... Democrats faught and banned proven and harmless 45 year old Hydroxychloroquine tha… https://t.co/BFVml3XqXy 
1251670646599409664, Paulie__C123, Sun Apr 19 00:35:11 +0000 2020, -81.547332, 28.480712, @Colonial_Doge https://t.co/nzK9cPFpHu 
1251670647765446656, itabusquets, Sun Apr 19 00:35:12 +0000 2020, -80.233328, 25.782353, Eso lo piensan muchos, como les fue???🤔🤔 
1251670648251977736, excelxiors, Sun Apr 19 00:35:12 +0000 2020, -80.300878, 26.047139, we always talk about queerbaiting but i truly think the 100 is the first show to straightbait it’s been on for year… https://t.co/TOkIG3Ausp 
1251670648360820736, tmj_WAT_health, Sun Apr 19 00:35:12 +0000 2020, -122.518458, 47.171765, See our latest #Lakewood, WA #Nursing job opportunity and click the link in our bio to apply: RN Charge Emergency a… https://t.co/bCcytD3SGF 
1251670648621072384, pnjkrull, Sun Apr 19 00:35:12 +0000 2020, -100.076888, 31.168893, This is going to be the last straw for the Democrats. People can see why it has not happened to save small business… https://t.co/VM5axJ7JqP 
1251670649707380736, jiggyjayy2, Sun Apr 19 00:35:12 +0000 2020, -76.750389, 39.206741, This and Dru Hill's "5 Steps" video really hit diffitent ☹️☹️ 
1251670650193920001, gloriareeal, Sun Apr 19 00:35:12 +0000 2020, -109.841790, 27.713653, @mfergandara A ver etiquétale en esos hilos 
1251670650206539776, olvera_josie, Sun Apr 19 00:35:12 +0000 2020, -93.955918, 29.901544, There’s little pups &amp; kittens outside alone and scared... in this weather.... &amp; that makes me so sad. 😭 
1251670650286153728, xemmv, Sun Apr 19 00:35:12 +0000 2020, -96.761753, 32.819858, i think my dad knows I’m going thru it bc he offered me a beer lmaoo 
1251670650428592128, HarrisLA7568, Sun Apr 19 00:35:12 +0000 2020, -117.716173, 34.119017, Ok do we watch the White House Press conference or Casablanca (1942) on TCM? 
1251670650449793024, SjfromtheB, Sun Apr 19 00:35:12 +0000 2020, -86.791549, 36.200008, Rose, Rondo, Kyrie 
1251670650701275136, clayton_kr, Sun Apr 19 00:35:12 +0000 2020, -117.072318, 33.120359, ok now I cry 
1251670650739179522, JimmyForte28, Sun Apr 19 00:35:12 +0000 2020, -77.604684, 41.117936, @pemper78 @Sean_Brace @foxphlgambler @PHL_Influencer @jjansen34 @JTansey90 @x_drumheller @jaredleesmith… https://t.co/4NWikhwlXH 
1251670650214682625, CommonVisuals, Sun Apr 19 00:35:12 +0000 2020, -117.562152, 34.121670, Pt. 7 https://t.co/kMtYjPW2Gh 
1251670651032592385, jesusboy_06, Sun Apr 19 00:35:12 +0000 2020, -118.203378, 33.925262, Hmm best hype man @jashuawonder Buei 
1251670651066363904, benjatorres_890, Sun Apr 19 00:35:12 +0000 2020, -100.293591, 25.641718, @jpvillagordoa @sebasurrutia17 
1251670651124903936, chrisllemus4, Sun Apr 19 00:35:12 +0000 2020, -118.411907, 34.020789, @JohnVal25 @Legendary_Willy Inspirational 
1251670651057975296, Staceson54, Sun Apr 19 00:35:12 +0000 2020, -86.779611, 33.298028, @lyza1165 Hey beautiful! I've been thinking about you. I think I'll tweet tonight. I will explain more later, but… https://t.co/YVpxiGoidN 
1251670650630127616, Sash_Shere, Sun Apr 19 00:35:12 +0000 2020, -79.272570, 43.629311, Carrot Juice 🥕🥤 P.S these are the only bottles I ended up finding 😭😭😭😭😭 https://t.co/TuijQVJLre 
1251670651678732289, blackops1974, Sun Apr 19 00:35:12 +0000 2020, -76.865983, 38.852764, I played a lot of games but I have never seen anything like Red Dead Redemption 2.never 
1251670651687047169, lewysluggasmash, Sun Apr 19 00:35:12 +0000 2020, -75.117998, 40.004866, @Keisha_Plum Evil poetry I love it 
1251670651787673600, SamsonDLovely, Sun Apr 19 00:35:12 +0000 2020, -84.557366, 38.225072, @tofazzzz @TheSmango He takes spells. 
1251670652551081986, Perlafiguereo, Sun Apr 19 00:35:13 +0000 2020, -73.849441, 40.850347, alexa play La Camisa Negra by juanes #cuarentena 
1251670652869844994, KennyKruger1, Sun Apr 19 00:35:13 +0000 2020, -82.669467, 40.365160, @ericajlaw1976 👍🙏 
1251670652920180737, brooookeee__, Sun Apr 19 00:35:13 +0000 2020, -79.420865, 38.003376, 🥺❤️ 
1251670652886663168, JayRockerz, Sun Apr 19 00:35:13 +0000 2020, -77.264340, 39.170112, Some nights it’s #57Channels with nothing on. Tonight it’s Femme Fatale, The Thing, Terminator, OUATIH, Pulp Fictio… https://t.co/NoGj4Qh9P1 
1251670653234601984, SFPD_DoYourJob, Sun Apr 19 00:35:13 +0000 2020, -122.435979, 37.770657, Your profile pic is assinie @LondonBreed ... take that shit off and get to work 
1251670652844638208, AnthonyRohlik24, Sun Apr 19 00:35:13 +0000 2020, -93.361321, 46.441861, @asiddiqui15 https://t.co/2S8Moiirdy 
1251670653532540929, tayribb, Sun Apr 19 00:35:13 +0000 2020, -76.069946, 36.802541, So this week was spring break, I’m casually checking my work email &amp; I don’t think my students were aware. The amou… https://t.co/Fx0n4NzjGQ 
1251670652358029312, DeadzVille, Sun Apr 19 00:35:13 +0000 2020, -118.369645, 34.087010, New stickers in my Etsy shop! #jewbacca free with a purchase of three or more stickers! Spend $20 before shipping a… https://t.co/UNSZIfITOF 
1251670653947838465, FranticSociety, Sun Apr 19 00:35:13 +0000 2020, -94.967991, 29.380046, @SpaceCptZemo Yup 
1251670653968809985, WavePapi242, Sun Apr 19 00:35:13 +0000 2020, -76.593943, 24.074967, @Briatus_Bomb I like them kind too 
1251670654606290948, mads_remc, Sun Apr 19 00:35:13 +0000 2020, -97.285913, 32.779967, So does that make Spanish Flu, Lyme Disease, West Nile Virus, German Measles, Valley Fever, Middle East Respiratory… https://t.co/AXm3MtN2fZ 
1251670654862024704, alittlegordie, Sun Apr 19 00:35:13 +0000 2020, -122.435979, 37.770657, @Brandon_Y_Lee So cute 
1251670655185104901, miss_thrilla, Sun Apr 19 00:35:13 +0000 2020, -95.446486, 29.838495, God is not the author of confusion 
1251670655151595520, _kaylaxo__, Sun Apr 19 00:35:13 +0000 2020, -74.153947, 40.572376, ANY WHITE PERSON THAT TWEETS NIGGA IS GETTING REPORTED! 
1251670655235481605, DrewMCarter, Sun Apr 19 00:35:13 +0000 2020, -96.961483, 32.863917, @El_Femnesser @jch_kickz Had to 
1251670655113793537, DanielNoelC, Sun Apr 19 00:35:13 +0000 2020, -84.266174, 30.476216, When Face drops “I’m Your Baby Tonight”, “Exhale (Shoop Shoop)”, “End of the Road”, “Sittin’ Up In My Room”, “We Be… https://t.co/rVmHyWXwOO 
1251670656317485057, cristywilley68, Sun Apr 19 00:35:14 +0000 2020, -117.434547, 47.667438, When will we have a grown-up president? 
1251670656057405441, DavinAddison, Sun Apr 19 00:35:13 +0000 2020, -115.223125, 36.232915, @onlybonniebrown @milfysquirter https://t.co/sxDSJerFVD https://t.co/TibfYkhxJa 
1251670656988721152, shay_theodddbal, Sun Apr 19 00:35:14 +0000 2020, -77.014398, 38.898603, Needs him 
1251670657093578754, krazygemini, Sun Apr 19 00:35:14 +0000 2020, -83.260274, 42.479810, I’m dead ass serious about the fallout tonight at 12! 
1251670657504550918, nicolereyxo, Sun Apr 19 00:35:14 +0000 2020, -80.233328, 25.782353, Having an addiction is NOT easy.... but when your close friends make jokes about it.... it pushes you deeper in the… https://t.co/RUqZIZnpM3 
1251670657999478784, BfgGodfather, Sun Apr 19 00:35:14 +0000 2020, -73.948775, 40.655138, @Starbrim2 💯💯💯💯👟👟👟 me me diff🧢🧢🧢🎩🎩🎩 
1251670658041462786, thomasguzmanatx, Sun Apr 19 00:35:14 +0000 2020, -97.672732, 30.519340, @_sarbar_ Oh... they mid🤪 
1251670658058268672, bellabosco_, Sun Apr 19 00:35:14 +0000 2020, -79.973021, 40.371231, four albums, no skips B) https://t.co/N41tSuiHr9 
1251670658754494466, Matt_Sauce, Sun Apr 19 00:35:14 +0000 2020, -80.169053, 43.477384, Can we stop with the initialisms ‽ ‽  #OMG #LOL #SCUBA #FFS,  you’re under quarantine.. you’ve got time. #SpellItOut 
1251670658976751623, StacyMichelleB, Sun Apr 19 00:35:14 +0000 2020, -88.161555, 30.683649, @Experiment00013 😘 
1251670659413020673, OmarGares, Sun Apr 19 00:35:14 +0000 2020, -100.366033, 25.650287, @Amarilloazuul @jnoutdoors05 Hijito a ti que te valga trescientas hectáreas de verga lo que el haga. 
1251670660125913088, KingDro12, Sun Apr 19 00:35:14 +0000 2020, -119.025163, 35.346902, Get em! 
1251670660314615810, tyler_holmes1, Sun Apr 19 00:35:14 +0000 2020, -111.634531, 33.242370, @ALA_basketball @bigbaby1985 @azc_obert He’s an UofA fan Coach, they aren’t the smartest down there 
1251670660427833344, Oxyyj_, Sun Apr 19 00:35:15 +0000 2020, -118.222017, 33.884968, @fbglola Compton 
1251670660801163264, TristianHaynes1, Sun Apr 19 00:35:15 +0000 2020, -97.134208, 32.844933, @sosafaveglogirl Thank you 😭🤪 
1251670661044584451, LikeBentley, Sun Apr 19 00:35:15 +0000 2020, -84.375836, 33.758815, I’m keeping score tonight. https://t.co/xr25VwJeWH 
1251670661459632128, Anna_NguyenTour, Sun Apr 19 00:35:15 +0000 2020, -117.851089, 33.842863, Ok?! https://t.co/eqIUBcslgm 
1251670661572866049, JessicaChavezG, Sun Apr 19 00:35:15 +0000 2020, -122.805579, 45.484892, @Flower__93 I got this toothpaste for teeth sensitivity and it works great! 😊 https://t.co/HI3gfQQ2fi 
1251670661988302848, LIBSIC_Kai, Sun Apr 19 00:35:15 +0000 2020, -73.252297, 40.781053, healers be like “uwu”*notices low health*“uwu whats this &gt;:3” 
1251670662202130433, alexis_martin5, Sun Apr 19 00:35:15 +0000 2020, -94.558670, 39.138090, I don’t qualify myself as a feminist. I’m very much old school. But a group of younger guys were walking past my ho… https://t.co/pEzcEuP53e 
1251670662243954688, doritmi, Sun Apr 19 00:35:15 +0000 2020, -121.979527, 37.523645, @DrLara10852167 @RealJesseLuke @dfreedman7 @aetiology This comment is a little unclear. If you are telling parents… https://t.co/Y2WozWGsGt 
1251670662713946114, f0rever_asiaa, Sun Apr 19 00:35:15 +0000 2020, -95.446486, 29.838495, Everybody and they momma got these pop smoke braids 
1251670662500007938, Chanigans_37, Sun Apr 19 00:35:15 +0000 2020, -83.691903, 32.470658, @_Rico21 ??? Refresh my memory... https://t.co/oeuUknxIN0 
1251670663397605377, gsasala97, Sun Apr 19 00:35:15 +0000 2020, -81.068556, 29.190223, @camjchandler @JoeKeeks @kelsey_finn1 @_shannybird @DrTitty43 @cupcakingke Face it there are only two good cities i… https://t.co/5jbFGnmXWq 
1251670663598759936, melodysolorio_, Sun Apr 19 00:35:15 +0000 2020, -111.880874, 33.282450, and he end up being from Texas 
1251670663691108352, IaIaniro97, Sun Apr 19 00:35:15 +0000 2020, -74.262990, 40.791359, Anyone want the work in crazy 8s 
1251670662747430912, jamie_weydert, Sun Apr 19 00:35:15 +0000 2020, -93.389864, 41.938228, Spring target practice with the Marlin .22 and the old Winchester pump .22 https://t.co/kqZfIgwUiC 
1251670663808593923, FinolHugo, Sun Apr 19 00:35:15 +0000 2020, -80.353332, 25.772288, @masleer Amores en tiempos de cólera. 
1251670663871504384, ScottLuft, Sun Apr 19 00:35:15 +0000 2020, -79.511947, 44.754232, @arthurhcyip @BlairKing_ca @tim4hire @KHayhoe @audubonsociety She puts up a picture of a cat and broad stats to moc… https://t.co/8eHWq4eXa8 
1251670664202911746, 4cm4k1, Sun Apr 19 00:35:15 +0000 2020, -93.445760, 45.257450, @isaiah_kb Omg yaaas 
1251670664404250625, mkay_walker, Sun Apr 19 00:35:15 +0000 2020, -100.076888, 31.168893, @carakayb @chanko1725 Okay.. what the hell?? What hospital so I know to NEVER go there? 🤣 
1251670664185970688, floriduhkilos, Sun Apr 19 00:35:15 +0000 2020, -117.104989, 32.810012, @ramosvictor531 Tea... she has so many unreleased songs  it’s hard to choose 😭 https://t.co/lQyUP87Et6 
1251670663900942340, TroyFergusonJr1, Sun Apr 19 00:35:15 +0000 2020, -81.196290, 34.719068, Okay here it is so far, this weekends project our new patio! https://t.co/2hq8GklZN6 
1251670665058349056, blythemichellee, Sun Apr 19 00:35:16 +0000 2020, -111.532465, 32.975264, @Kiki_Jam Yesssss bitch!! 
1251670664500527105, Dinobirdman3, Sun Apr 19 00:35:15 +0000 2020, -106.026119, 34.166235, @evolbackwards Da face XD https://t.co/8bl7HUViXy 
1251670665020743683, mommajennx3, Sun Apr 19 00:35:16 +0000 2020, -91.401008, 30.937336, @AlenPurifiers Is there any type program that helps get an individual an air purifier? My son has muscular dystroph… https://t.co/YoWunPbEmM 
1251670666035834882, SkylarJordan, Sun Apr 19 00:35:16 +0000 2020, -85.978600, 35.830522, @DavidCornDC @Glenn__Kenny Oh God. That last paragraph hit me hard 
1251670666140479488, FabulsAlee, Sun Apr 19 00:35:16 +0000 2020, -111.931711, 34.168253, @pulte $fabalee19 #TwitterFoodBank just a new mom trying to get by with her baby girl. Anything helps🙏 
1251670666329407488, drodrade16, Sun Apr 19 00:35:16 +0000 2020, -90.011008, 29.982601, Lady Gaga is annoying. 
1251670666413256704, Coach_DG20, Sun Apr 19 00:35:16 +0000 2020, -85.996819, 39.870397, @jazvxo @maleajacks22 Love this video 
1251670666413248512, dcf0816, Sun Apr 19 00:35:16 +0000 2020, -93.666378, 32.524673, @heymiller Not even a contest... The Road 
1251670666899841025, TheShift6, Sun Apr 19 00:35:16 +0000 2020, -82.961163, 34.694002, @__ShawntravisH6 Official on both sides of the ball. 
1251670667440906242, 912nosirrah, Sun Apr 19 00:35:16 +0000 2020, -87.066534, 41.604176, @thehill 🙏🙏🙏🙏🙏 
1251670667185000448, AppState_Rock, Sun Apr 19 00:35:16 +0000 2020, -81.235210, 35.766483, @AppState_FB @ItzLiveee “hE sUcKs, ThErE’s NoThInG tHeRe”                      👉🤡👈https://t.co/s2skzrVdmk 
1251670667587727361, MrErnestOwens, Sun Apr 19 00:35:16 +0000 2020, -75.117998, 40.004866, @amcdan94 Vodka cream sauce that is includes sun-dried tomatoes. 
1251670667768090624, Luis_KRLSOV, Sun Apr 19 00:35:16 +0000 2020, -100.366033, 25.650287, @ingeiptv Jajaja yo ya después del six de @CartaBlancaMx ya ando en el whiskito 
1251670667847766016, Young_dev24, Sun Apr 19 00:35:16 +0000 2020, -84.612392, 34.011077, We really let Shrek get away with “Puss in boots” in a children’s movie 😂😂😂😂😂😂 
1251670668099424257, amputee_matthew, Sun Apr 19 00:35:16 +0000 2020, -79.837322, 32.847947, @MissMandy126 This is garbage. Gas is still expensive down here. 
1251670668594339852, roneikaaa, Sun Apr 19 00:35:16 +0000 2020, -90.026039, 29.903835, im feeling the love today . 😊 
1251670669034688519, nancy_sailstad, Sun Apr 19 00:35:17 +0000 2020, -92.122840, 46.758335, @realTuckFrumper Best news I’ve heard all day! 
1251670669248598016, SeasTheDay31, Sun Apr 19 00:35:17 +0000 2020, -74.082570, 39.942963, #NipTuck had the best soundtrack @FXNetworks 
1251670668585971717, IrisWriting, Sun Apr 19 00:35:16 +0000 2020, -98.540651, 29.417501, Asked my husband to make me a mini picnic bench... Then asked him to attach it to our fence right by the kitchen wi… https://t.co/zxMW8nCwKb 
1251670669470957569, myNATURALhigh, Sun Apr 19 00:35:17 +0000 2020, -90.011008, 29.982601, @CZYxSnake Don't come to the ER that's all I ask😂😂 we sick of the STD compalints 
1251670669814890497, kel_exo, Sun Apr 19 00:35:17 +0000 2020, -81.705467, 41.495940, @gaylittlesehun I just want to sign Jongin up for the next season of LegoMasters. 
1251670670095810563, _Staxxssss, Sun Apr 19 00:35:17 +0000 2020, -95.508925, 29.574284, @lanacakez Looks fun 
1251670670100086790, sdcoyote73, Sun Apr 19 00:35:17 +0000 2020, -96.053431, 41.275721, @RealMichaelGuy @celtron777 @gatewaypundit I'm thinking these ex-restaurant owners and employees aren't going to bee too keen on Democrats. 
1251670670435647501, SouthDallasFood, Sun Apr 19 00:35:17 +0000 2020, -96.863795, 32.604153, @theButcher_st That looks amazing dude. Cant wait to see it when it done! 
1251670670431227905, Archimamamia, Sun Apr 19 00:35:17 +0000 2020, -121.766255, 36.917977, So Abortion is fine now? 
1251670670578089984, nelsongangXO, Sun Apr 19 00:35:17 +0000 2020, -118.411907, 34.020789, do what they can't 
1251670670704025602, writinglola, Sun Apr 19 00:35:17 +0000 2020, -122.220390, 47.857200, Making Quarantine Spaghetti with meatballs and Asparagus. Believe it or not, my first home cooked meal in more than… https://t.co/QIc59s14Rf 
1251670670959927297, itatiVCS, Sun Apr 19 00:35:17 +0000 2020, -84.481627, 42.746720, Listen, i dont think any of the Oreo flavors should exist 
1251670671635218434, wumother, Sun Apr 19 00:35:17 +0000 2020, -93.606369, 41.576437, @chrispin2 @orangeorangeboy Thank you! That was a happy day! 
1251670671920435201, BrendenDake, Sun Apr 19 00:35:17 +0000 2020, -75.770041, 42.746617, @StrongFree67 @BiggieFunke @realDonaldTrump Idgaf 
1251670671891062788, 1996HAK, Sun Apr 19 00:35:17 +0000 2020, -97.343915, 37.683897, @abdullrahmanhak you still do bro 
1251670672146915330, _gisseq, Sun Apr 19 00:35:17 +0000 2020, -79.272570, 43.629311, Nada como la salsa brava! 
1251670672171888641, annievelasco, Sun Apr 19 00:35:17 +0000 2020, -115.579879, 30.156488, @carolamerameraV Noooo 
1251670672499187721, Bodega_mamii, Sun Apr 19 00:35:17 +0000 2020, -75.117998, 40.004866, Log out 
1251670672851578885, AleahDenae, Sun Apr 19 00:35:17 +0000 2020, -75.770041, 42.746617, @youdamnskippy LMAOOOOO girl the small ass samples of food they give at 5 star restaurants pisses me off😂 
1251670672977399809, BigKatMath, Sun Apr 19 00:35:18 +0000 2020, -81.803052, 41.480418, @pwharris Teach a model. Students select a strategy. 
1251670673547759616, iam_meloo, Sun Apr 19 00:35:18 +0000 2020, -83.804475, 27.698682, @ every nigga who keep shooting they shot .. https://t.co/wommzjytby 
1251670673765744640, KingzxQwe_, Sun Apr 19 00:35:18 +0000 2020, -117.294096, 34.134925, 👀👍🏾™️ 
1251670674088906753, d_ferrarini, Sun Apr 19 00:35:18 +0000 2020, -82.496075, 35.408609, @ScottPresler I’m no doctor but I agree! 
1251670674063732738, jimurbanHRT, Sun Apr 19 00:35:18 +0000 2020, -104.983600, 39.739100, This is a powerful message regarding my business and how the world has changed and we adapt and innovate. This is s… https://t.co/nZYXaO5R86 
1251670674919133184, thats_soo_sarah, Sun Apr 19 00:35:18 +0000 2020, -117.580036, 33.979343, @hamaginations I hate you 😂😂😂 
1251670674181144578, boyle1969, Sun Apr 19 00:35:18 +0000 2020, -72.032086, 42.084955, The best feeling 🥰 https://t.co/4N4Iof1Vl1 
1251670675246526464, ecommerceaholic, Sun Apr 19 00:35:18 +0000 2020, -86.680738, 32.576227, @fnhipster @JamesZetlen No, it's bread, from which you could make a sandwich. 
1251670675384909825, lovezmlp, Sun Apr 19 00:35:18 +0000 2020, -95.446486, 29.838495, I’m trying this 
1251670675582042112, jumpmanalex, Sun Apr 19 00:35:18 +0000 2020, -76.593943, 24.074967, @_allyahm 😇🙂 
1251670675540107265, raidersartist, Sun Apr 19 00:35:18 +0000 2020, -73.135176, 41.316085, @ASanteiu @hwinkler4real It’s a racial divide. How do you get millions of red necks who believe that statues of Con… https://t.co/5AGSBDwVNb 
1251670675737194503, Sanel_Baller03, Sun Apr 19 00:35:18 +0000 2020, -83.173867, 32.678207, @hekmaali_ Alhamdulillah blessed 
1251670675527368705, Quevedo808, Sun Apr 19 00:35:18 +0000 2020, -155.027864, 19.733401, This makes my heart happy!! https://t.co/ATwZsScZRv 
1251670676387377153, lexirogers23, Sun Apr 19 00:35:18 +0000 2020, -95.446486, 29.838495, @nicolemalaty goat yoga saturdays 
1251670676374786048, Im_StillOn, Sun Apr 19 00:35:18 +0000 2020, -83.804475, 27.698682, @JayJayBunny_ Jaida it's not even 10 yet please 😭😭😭 
1251670676617990144, RHFactor18, Sun Apr 19 00:35:18 +0000 2020, -97.552161, 35.482844, @LincolnRiley Keep the train a rollin' !!!! Virus must not get in the way. 
1251670676806778880, Andres7Chicago, Sun Apr 19 00:35:18 +0000 2020, -87.758801, 41.843776, @Its_Negrabro It’s a little different sometimes though, not always the case 
1251670676886310914, mdwilliams99, Sun Apr 19 00:35:18 +0000 2020, -122.778100, 42.240875, @EricBoehlert @RemiPerry He’s a Fake President with garbage for brains. 
1251670677570060288, McMomR, Sun Apr 19 00:35:19 +0000 2020, -122.164527, 48.088757, @CBSNews Then fucking put more money into it. It is the citizens who need these paychecks whichnkeepnthis nation ru… https://t.co/FcdG7jEVRw 
1251670677226217473, Payforplay101, Sun Apr 19 00:35:19 +0000 2020, -82.672903, 27.795720, @maggieNYT was exposed as a Democrat hack. https://t.co/GZebzCJQWd 
1251670677679202305, TDarr70, Sun Apr 19 00:35:19 +0000 2020, -82.414060, 36.312400, WE WILL BE OPEN TOMORROW SUNDAY APRIL 19 AT 10AM! #johnsoncitypress #johnsoncityfarmersmarket #johnsoncitytn… https://t.co/6XifLFGGBT 
1251670677435736064, irinaslutsky, Sun Apr 19 00:35:19 +0000 2020, -122.434258, 37.733364, Walking down empty alleys of Glen Park https://t.co/USDrh4qjfV 
1251670677343649792, clarke_kirk, Sun Apr 19 00:35:19 +0000 2020, -73.948775, 40.655138, @lifeofjaykstone Lil ol me? https://t.co/PLXE9YAEoi 
1251670678228611073, MrLlewellyn, Sun Apr 19 00:35:19 +0000 2020, -85.923699, 39.892098, @TerezReid2 @DavidB3ll @CoachZeekNDC @WCwarrior2013 @WARRENCENTRALFB Keep grinding 🤴🏾Congratulations 
1251670678375403520, tayribb, Sun Apr 19 00:35:19 +0000 2020, -76.069946, 36.802541, I miss my babies tho 
1251670678480269313, ajeezzyyy, Sun Apr 19 00:35:19 +0000 2020, -95.446486, 29.838495, I’ve said it once and I’ll say it again...THESE MODELOS DAWG... 
1251670678371254272, Violinzilla, Sun Apr 19 00:35:19 +0000 2020, -79.913521, 43.260695, @brianlilley @ClaudeRochefort Well so far been Elton John, Lady Gaga, Paul McCartney, Kacey Musgraves , Sean Mendes… https://t.co/LOaPveG5ee 
1251670678564147200, Jarthur_8, Sun Apr 19 00:35:19 +0000 2020, -81.350435, 41.160251, Gave my 13 year old sister my tinder just to see how much damage she could do in 15 minutes. 
1251670678765309952, crsailor, Sun Apr 19 00:35:19 +0000 2020, -120.882482, 47.273022, @SMMcMinimee I didn’t consider that but now that you mention it.... 
1251670678891184133, aubriannawhalen, Sun Apr 19 00:35:19 +0000 2020, -122.296281, 47.119286, Can’t wait to live here someday. 
1251670679390429188, NufcedKevin, Sun Apr 19 00:35:19 +0000 2020, -72.599963, 42.605207, @spacelusitania @ScienceNews How would I search for this? 
1251670679675703304, erock_the_spot, Sun Apr 19 00:35:19 +0000 2020, -118.411907, 34.020789, @b3tv_ @notgoodchefs @KodaiAIO @fogldn @Leafproxies @WestProxies @wheelhousehype Major cook 👨‍🍳 
1251670679562272768, lorilee805, Sun Apr 19 00:35:19 +0000 2020, -120.423237, 34.875403, Congratulations @DemitriusSearcy !!!! 
1251670679830790154, jfantinato, Sun Apr 19 00:35:19 +0000 2020, -79.272570, 43.629311, @MorizioClass Wow 👏🏽👏🏽👏🏽 
1251670680032153601, WandaResists, Sun Apr 19 00:35:19 +0000 2020, -76.936144, 40.285335, @mrkwill She blames her BF! 🙄Typical MAGAT! 
1251670680577302528, nickmnz, Sun Apr 19 00:35:19 +0000 2020, -118.107439, 34.010187, Childish Gambino wasn’t kidding when he said “This is America” 
1251670680598278144, T_Walt_, Sun Apr 19 00:35:19 +0000 2020, -111.928142, 33.392884, You say stimulus check I say 1518 32oz polar pops 
1251670680657186819, edgyesquire, Sun Apr 19 00:35:19 +0000 2020, -82.442694, 27.996595, I just saw my ego and it was disgusting 
1251670680698892288, DannerNatalie, Sun Apr 19 00:35:19 +0000 2020, -99.067996, 40.699800, @UNKBiol106 @UNKearney @TriumphAmerica Nice bike!  I used to have a rebel 250 that was my commuter bike when I was… https://t.co/xJgyCvICKh 
1251670680929796096, YHarden94, Sun Apr 19 00:35:19 +0000 2020, -81.197276, 28.588445, Dont even say pump started the trend of painting toe nails been doing this shit since middle school on my mama you didnt start shit 
1251670680988516356, allykat1006, Sun Apr 19 00:35:19 +0000 2020, -98.317683, 26.208802, i want to marry jeremy gilbert so bad 
1251670681311469572, srdahlin, Sun Apr 19 00:35:19 +0000 2020, -87.732013, 41.833585, My wife is not entirely thrilled. 
1251670681391161345, mspaigebauer, Sun Apr 19 00:35:20 +0000 2020, -86.741158, 33.451301, @Grub450 Get off my page if you don’t have a sense of humor 💀 
1251670681282064385, carlosesqu82, Sun Apr 19 00:35:19 +0000 2020, -81.636257, 28.553078, Colombia 🇨🇴 Global Citizen https://t.co/W2UX5PDAS5 
1251670682108297216, LindaMSykes2, Sun Apr 19 00:35:20 +0000 2020, -70.873345, 41.625172, @ReesusP @realDonaldTrump That’s about right! 
1251670682150350849, xJersh, Sun Apr 19 00:35:20 +0000 2020, -86.142922, 39.779562, @What_Da_Hale I bought one, but I’m afraid it’ll take hella long to get here 
1251670682313908225, ehoranpoet, Sun Apr 19 00:35:20 +0000 2020, -72.451172, 43.871757, @seanmaguire77 Thank you dear 
1251670682263420928, Ena_Bean, Sun Apr 19 00:35:20 +0000 2020, -122.296489, 47.442583, *my coworkers talking about customers that are rude to them*Me: What?? They’re always nice to me!!Coworker: Are… https://t.co/OCxccvLNxE 
1251670682515066881, gplewis, Sun Apr 19 00:35:20 +0000 2020, -122.435979, 37.770657, If only I didn’t need you to correct my ideasI could just write eloquently about my disaster and hope it works out 
1251670682615701504, Popcornmouth, Sun Apr 19 00:35:20 +0000 2020, -115.135165, 36.060964, @red_foxx15 Bruh. Similar with my 3DS. Dropped it once. The right button goes to shit. 
1251670682800238593, GinaluvzNYY, Sun Apr 19 00:35:20 +0000 2020, -117.915261, 34.138088, @nyy_cate @MakeUp_MoFo @skittle Dang it........ 
1251670683052052482, granzombi, Sun Apr 19 00:35:20 +0000 2020, -90.011008, 29.982601, @sblaskovich Actually we ate outside on the patio, so maybe doesn’t count... 
1251670683307905030, bradleyparry, Sun Apr 19 00:35:20 +0000 2020, -111.865529, 40.749612, Installed @ 9th and 9th https://t.co/X1kFMsn3ZK 
1251670683878375426, gjeffzombie, Sun Apr 19 00:35:20 +0000 2020, -77.014398, 38.898603, @ramencult Started mine today! Fingers crossed it is a impressive ... 
1251670683957907457, Hegemommy, Sun Apr 19 00:35:20 +0000 2020, -105.242687, 40.023982, Seriously though. Fetch the bolt cutters. 
1251670683928735750, LetMookieDance, Sun Apr 19 00:35:20 +0000 2020, -80.926628, 33.631140, @Justin_T_Cook It’s the SC Governor who’s pressing the opening up of our state. I’m ok with the President’s plan. I… https://t.co/jAuFRCSD78 
